srp,orgaoEntidade,anoCompra,sequencialCompra,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao,amparoLegal,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,orgaoSubRogado,valorTotalHomologado,numeroControlePNCP,modalidadeId,modoDisputaId,modoDisputaNome,usuarioNome,valorTotalEstimado,modalidadeNome,situacaoCompraId,situacaoCompraNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,2040,2023-10-06T14:41:38,2023-10-06T14:41:38,2023-10-06T14:41:38,00051,"{'ufNome': 'Paraná', 'codigoUnidade': '451164', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA/PR', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-10-06T14:41:36,2023-10-11T08:59:59,"Produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia.",21.123.456-3,Aquisição de Notebook e Impressora.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45116406000512023,,,,8799.95,76416940000128-1-002040/2023,8,4,Dispensa Com Disputa,Compras.gov.br,15644.92,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,2041,2023-10-06T14:46:46,2023-10-06T14:46:46,2023-10-06T14:46:46,38282,"{'ufNome': 'Paraná', 'codigoUnidade': '926275', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Toledo', 'codigoIbge': '4127700'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-10-06T14:46:43,2023-10-11T08:59:59,"O material a ser adquirido irá fomentar pesquisa científica, conforme disposto no objeto.",207966590,"Aquisição de reagentes (padrões analíticos), em atendimento ao Projeto de Pesquisa “Desenvolvimento de produtos a partir de Pereskia aculeata Miller (orapronóbis) empregando técnicas de extração, hidrólise enzimática e eletrofiação”, Convênio Nº 198/2022-. Fundação Araucária",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92627506382822023,,,,3785.0,76416940000128-1-002041/2023,8,4,Dispensa Com Disputa,Compras.gov.br,4619.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '78680337000265', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,78,2023-10-06T15:10:07,2023-10-06T15:10:07,2023-10-06T15:10:07,39078,"{'ufNome': 'Paraná', 'codigoUnidade': '104', 'nomeUnidade': 'UNIOESTE CASC - Universidade Estadual do Oeste do Paraná - Campus Cascavel', 'ufSigla': 'PR', 'municipioNome': 'Cascavel', 'codigoIbge': '4104808'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,39078/2023,Smartphone -Termo de Convênio  195 2022 FA,http://www.transparencia.pr.gov.br/,,,,13820.0,78680337000265-1-000078/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,13820.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '60453032000174', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SAO PAULO', 'poderId': 'E', 'esferaId': 'F'}",2023,144,2023-10-05T17:34:46,2023-10-05T17:34:46,2023-10-05T17:34:46,00104,"{'ufNome': 'São Paulo', 'codigoUnidade': '153031', 'nomeUnidade': 'MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP', 'ufSigla': 'SP', 'municipioNome': 'São Paulo', 'codigoIbge': '3550308'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-10-05T17:34:43,2023-10-10T07:59:59,Serviços de Calibração dos Equipamentos de Fonoaudiologia_ Verba Capes 2023 -Lei nº 14.133 de 1º/04/2021,23089016460202327,Serviços de Calibração dos Equipamentos de Fonoaudiologia.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15303106001042023,,,,,60453032000174-1-000144/2023,8,4,Dispensa Com Disputa,Compras.gov.br,7760.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '92242080000100', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE PELOTAS', 'poderId': 'E', 'esferaId': 'F'}",2023,184,2023-10-05T18:56:08,2023-10-05T18:56:08,2023-10-05T18:56:08,80012,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '154047', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE PELOTAS/RS', 'ufSigla': 'RS', 'municipioNome': 'Pelotas', 'codigoIbge': '4314407'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Prestação de serviço a ser utilizado exclusivamente em projetos de pesquisa com recursos oriundos da CAPES/PROAP.,23110031770202357,Prestação de serviço de revisão de manuscrito para o Programa de Pós-Graduação em Biodiversidade Animal.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15404706800122023,,,,427.79,92242080000100-1-000184/2023,8,5,Não se aplica,Compras.gov.br,427.79,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,62,2023-10-06T17:10:02,2023-10-06T17:10:02,2023-10-06T17:10:02,40216,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,40216/2023,"AQUISIÇÃO DE FORNO, Forno Tubular Horizontal para produção e tratamento térmico de amostras com capacidade de aquecimento, de no mínimo, até 1300 Graus Celsius, entrada e saída de gases inertes.",http://www.transparencia.pr.gov.br/,,,,61650.0,79151312000156-1-000062/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,61650.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,2060,2023-10-09T13:45:20,2023-10-09T13:45:20,2023-10-09T13:45:20,00029,"{'ufNome': 'Paraná', 'codigoUnidade': '451164', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA/PR', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-10-09T13:45:17,2023-10-19T08:59:59,"Art. 75º, Inciso IV, c da Lei nº 14.133 de 1º/04/2021.",21.068.836-6,Aquisição de equipamento Bomba de Vácuo Isenta de Óleo,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45116406000292023,,,,5400.0,76416940000128-1-002060/2023,8,4,Dispensa Com Disputa,Compras.gov.br,13912.8,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '00394452000103', 'razaoSocial': 'COMANDO DO EXERCITO', 'poderId': 'E', 'esferaId': 'F'}",2023,11032,2023-10-09T14:30:36,2023-10-09T14:30:36,2023-10-09T14:30:36,00070,"{'ufNome': 'Rio de Janeiro', 'codigoUnidade': '160315', 'nomeUnidade': 'DIRETORIA DE PESQUISA E ESTUDOS DE PESSOAL', 'ufSigla': 'RJ', 'municipioNome': 'Rio de Janeiro', 'codigoIbge': '3304557'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-10-09T14:30:33,2023-10-13T07:59:59,"Compra dentro do limite previsto na alínea ""c"", inciso IV do Art. 75 da Lei 14.133/21.",65321005594202362,Câmera GoPro Hero 9 Black Wi-Fi à prova d’água 5K 20 MP com carregador duplo + 02 bateriais Enduro originais GoPro 12/11/10/9 e controle remoto para GoPro 8/9/10/11 Black e MAX - Telesin,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=16031506000702023,,,,3814.0,00394452000103-1-011032/2023,8,4,Dispensa Com Disputa,Compras.gov.br,4093.05,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,88,2023-10-09T14:37:25,2023-10-09T14:37:25,2023-10-09T14:37:25,00211,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081134356202393,"Importação direta de uma Cabine de Segurança Biológica Classe IIB2, junto ao exportador AZBIL TELSTAR, para atender o Projeto de Pesquisa Teste rápido molecular e nanosequenciamento para identificação e detecção de resistência a antimicrobianos em M. tuberculosis: uma alternativa viável para o SUS. ",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15316406002112023,,,,50600.0,95591764000105-1-000088/2023,8,5,Não se aplica,Compras.gov.br,50600.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,690,2023-10-09T17:51:21,2023-10-09T17:51:21,2023-10-09T17:51:21,00680,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Aquisição de material laboratorial para pesquisa, solicitado por ALESSANDRO JEFFERSON SATO, com recursos do PROAP 2023.",061356/2023-46,"Aquisição de material laboratorial para pesquisa, solicitado por ALESSANDRO JEFFERSON SATO, com recursos do PROAP 2023.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15307906006802023,,,,338.0,75095679000149-1-000690/2023,8,5,Não se aplica,Compras.gov.br,338.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '75101873000190', 'razaoSocial': 'UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,471,2023-10-10T07:45:22,2023-10-10T07:45:22,2023-10-10T07:45:22,00030,"{'ufNome': 'Paraná', 'codigoUnidade': '153029', 'nomeUnidade': 'UTFPR - CAMPUS MEDIANEIRA', 'ufSigla': 'PR', 'municipioNome': 'Medianeira', 'codigoIbge': '4115804'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Produto para projeto de pesquisa.,23064046286202325,Aquisição de estufa e secagem para projeto de pesquisa. (Item fracassado da dsipensa eletrônica nº 20/2023).,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15302906000302023,,,,1342.0,75101873000190-1-000471/2023,8,5,Não se aplica,Compras.gov.br,1342.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '17879859000115', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE ALFENAS - UNIFAL-MG', 'poderId': 'E', 'esferaId': 'F'}",2023,230,2023-10-10T08:23:00,2023-10-10T08:23:00,2023-10-10T08:23:00,00170,"{'ufNome': 'Minas Gerais', 'codigoUnidade': '153028', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE ALFENAS', 'ufSigla': 'MG', 'municipioNome': 'Alfenas', 'codigoIbge': '3101607'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Produtos para pesquisa e desenvolvimento (art.75,IV,c) e valor abaixo do limite previsto no art.75,II, ambos da Lei 14.133/21.",23087018342202373,"Aquisição de material de consumo de marca Sigma, SIGEs 146034, 145866, 145864 e 145869, para atender à solicitação da Pró-Reitoria de Pesquisa e Pós-Graduação da Universidade Federal de Alfenas – UNIFAL-MG. Número de cliente: 28001198.  NUM.COTAÇÃO: 8206391936.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15302806001702023,,,,2209.0,17879859000115-1-000230/2023,8,5,Não se aplica,Compras.gov.br,2209.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,692,2023-10-10T10:27:07,2023-10-10T10:27:07,2023-10-10T10:27:07,00681,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Aquisição de serviço de usinagem com recursos do PROAP.,23075.043783/2023,Aquisição de serviço de usinagem com recursos do PROAP.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15307906006812023,,,,2000.0,75095679000149-1-000692/2023,8,5,Não se aplica,Compras.gov.br,2000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,693,2023-10-10T10:34:36,2023-10-10T10:34:36,2023-10-10T10:34:36,00682,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Aquisição de serviço de manutenção preventiva com recursos do PROAP.,23075.054319/2023,Aquisição de serviço de manutenção preventiva com recursos do PROAP.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15307906006822023,,,,832.0,75095679000149-1-000693/2023,8,5,Não se aplica,Compras.gov.br,832.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '60453032000174', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SAO PAULO', 'poderId': 'E', 'esferaId': 'F'}",2023,151,2023-10-10T11:00:13,2023-10-10T11:00:13,2023-10-10T11:00:13,00107,"{'ufNome': 'São Paulo', 'codigoUnidade': '153031', 'nomeUnidade': 'MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP', 'ufSigla': 'SP', 'municipioNome': 'São Paulo', 'codigoIbge': '3550308'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Art. 75º, Inciso IV, c da Lei nº 14.133 de 1º/04/2021.",23089016400202312,Aq. TaqPath e Outros,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15303106001072023,,,,20942.66,60453032000174-1-000151/2023,8,5,Não se aplica,Compras.gov.br,20942.66,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,92,2023-10-10T11:24:22,2023-10-10T11:24:22,2023-10-10T11:24:22,00215,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081133201202330,"Importação direta de Linhagens mutantes de Drosophila melanogaster, junto ao exportador BLOOMINGTON DROSOPHILA STOCK CENTER, para atender o Projeto de Pesquisa Dependência de nicotina: mecanismo de ação dos genes da acetilcolinesterase usando Drosophila melanogaster como modelo de pesquisa.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15316406002152023,,,,628.51,95591764000105-1-000092/2023,8,5,Não se aplica,Compras.gov.br,628.51,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '78680337000699', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,141,2023-10-10T16:10:03,2023-10-10T16:10:03,2023-10-10T16:10:03,40527,"{'ufNome': 'Paraná', 'codigoUnidade': '106', 'nomeUnidade': 'UNIOESTE FBELT - Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão', 'ufSigla': 'PR', 'municipioNome': 'Francisco Beltrão', 'codigoIbge': '4108403'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,40527/2023,Aquisição de poltronas para o NUMAPE,http://www.transparencia.pr.gov.br/,,,,680.0,78680337000699-1-000141/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,680.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '78680337000699', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,142,2023-10-10T17:10:05,2023-10-10T17:10:05,2023-10-10T17:10:05,39520,"{'ufNome': 'Paraná', 'codigoUnidade': '106', 'nomeUnidade': 'UNIOESTE FBELT - Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão', 'ufSigla': 'PR', 'municipioNome': 'Francisco Beltrão', 'codigoIbge': '4108403'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,39520/2023,Aquisição de kits para extração de RNA,http://www.transparencia.pr.gov.br/,,,,8400.0,78680337000699-1-000142/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,8400.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '00348003000110', 'razaoSocial': 'EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,392,2023-10-11T07:56:58,2023-10-11T07:56:58,2023-10-11T07:56:58,00037,"{'ufNome': 'Paraná', 'codigoUnidade': '135028', 'nomeUnidade': 'EMBRAPA FLORESTAS/COLOMBO/PR', 'ufSigla': 'PR', 'municipioNome': 'Colombo', 'codigoIbge': '4105805'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Conforme Termo de Referência e Parecer Jurídico anexos ao processo,21175.001621/2023,Contratação de serviços de genotipagem de SNP para o Laboratório de Propagação de Espécies Florestais,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=13502806000372023,,,,101004.6,00348003000110-1-000392/2023,8,5,Não se aplica,Compras.gov.br,101004.6,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
